z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate,Sharpe,Drawdown
Leve Desc (-1.5 a -0.5),395,-2.166899097484465,-3.379704848401499,0.2263064432346337,41.943127962085306,-9.575065813140663,-2.3932055407190984
Neutro,167,-11.046179173625264,-15.96244762067226,0.2034716032619269,24.581005586592177,-54.288553991079915,-11.24965077688719
Leve Premio (0.5 a 1.5),145,-8.287342073561659,-12.820511253000731,0.1948649731888934,38.62068965517241,-42.528638653800755,-8.482207046750553
Caro (1.5 a 2.5),57,-7.210173659779315,-5.668020375811378,0.1765678069917318,38.59649122807017,-40.835154164211794,-7.3867414667710465
Muito Caro (>2.5),2,-2.1592140724224773,-2.1592140724224773,0.0180207458666579,0.0,-119.81823441610342,-2.177234818289135
Muito Barato (<-2.5),7,8.764591853727369,11.640947994650164,0.0747972838236449,85.71428571428571,117.1779413436236,8.689794569903723
Barato (-2.5 a -1.5),57,13.263070312144084,10.636700943589084,0.1555107119050361,77.19298245614034,85.287180956101,13.107559600239048
Leve Desc (-1.5 a -0.5),62,3.9249304313836713,0.4746598793245127,0.1186252346722061,51.61290322580645,33.086808292877286,3.806305196711465
Neutro,235,5.426858922586727,4.8255166296688135,0.0737619388536111,79.14893617021276,73.57261662799192,5.353096983733116
Leve Premio (0.5 a 1.5),319,4.520418102626283,4.467352198815044,0.0895798818743153,63.74622356495468,50.46242479428822,4.430838220751967
Caro (1.5 a 2.5),171,3.2508638734910558,2.214427354627824,0.0960505742450042,61.66666666666667,33.84533476451137,3.1548132992460514
Muito Caro (>2.5),33,3.270420394125205,4.407001299363178,0.0982372525597886,38.46153846153847,33.29104057387741,3.1721831415654163
Muito Barato (<-2.5),7,13.748868772977172,18.58618753280259,0.1039780304697099,85.71428571428571,132.2285927002031,13.644890742507462
Barato (-2.5 a -1.5),84,9.285098009807797,11.062879205638886,0.1448500632178882,70.23809523809523,64.10144213564757,9.14024794658991
Leve Desc (-1.5 a -0.5),132,10.26111454801821,9.05327257227423,0.1679040175418011,74.24242424242425,61.112977742481014,10.093210530476409
Neutro,144,2.194009970382843,0.255682551587022,0.1806302275427052,52.083333333333336,12.146416400420641,2.0133797428401374
Leve Premio (0.5 a 1.5),290,5.44750669012866,6.080675484208975,0.1467972826213693,65.76271186440678,37.10904286334945,5.3007094075072905
Caro (1.5 a 2.5),189,3.575433925097916,7.050096982272547,0.1764012699612399,53.18181818181819,20.268753765858836,3.399032655136676
Muito Caro (>2.5),38,8.025155571556876,20.871584124657804,0.1978297270980272,50.0,40.565973823612126,7.827325844458849
Muito Barato (<-2.5),4,4.862411249929421,4.895416730835233,0.0485449352399417,75.0,100.16309890481917,4.813866314689479
Barato (-2.5 a -1.5),20,17.898678601623445,18.94368524278334,0.1770655535551154,80.0,101.08503964305548,17.721613048068328
Leve Desc (-1.5 a -0.5),44,15.924768907160876,14.351909206057966,0.1232956409314446,90.9090909090909,129.15921972339817,15.801473266229431
Neutro,116,13.84394110387187,15.096884054813364,0.1106524248142255,92.24137931034484,125.11195305482485,13.733288679057646
Leve Premio (0.5 a 1.5),288,10.299948187505963,11.212293830805752,0.1276570834987774,79.16666666666666,80.68450120059421,10.172291104007186
