ticker,regime,return,win,reason,days_held,hurst_entrada,entropy_entrada,halflife_entrada,sinal_tipo,phase,window
CMIN3.SA,SIDEWAYS_CALM,-0.07423366423308256,0,HARD_STOP,4,0.5,0.2586798541726456,1000.0,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_CALM,-0.04035656810108681,0,BEAR_OPTIMIZED,1,0.5,-2.162347216233246,1000.0,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_VOLATILE,-0.02196684055867639,0,BEAR_OPTIMIZED,1,0.5,-0.4319665102449444,1000.0,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_VOLATILE,0.021948017243421526,1,BEAR_OPTIMIZED,1,0.5,-0.8466630579833869,1000.0,PRICE,TRAIN,2021-12
CMIN3.SA,SIDEWAYS_VOLATILE,-0.051200000000000044,0,HARD_STOP,6,0.5,-1.0554882350143189,1000.0,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_VOLATILE,-0.009941067027737137,0,BEAR_OPTIMIZED,1,0.5,1.500918896988968,10.295872856125142,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_VOLATILE,0.008524459274048858,1,BEAR_OPTIMIZED,1,0.5,1.0872465866322452,8.365002205606718,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_VOLATILE,0.0037102135562308916,1,BEAR_OPTIMIZED,1,0.5,0.8889048877231897,9.295519939026814,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_VOLATILE,-0.010956216378019155,0,BEAR_OPTIMIZED,3,0.5,0.3203801497852438,9.39370897819926,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_CALM,-0.039909753855320605,0,BEAR_OPTIMIZED,1,0.5,-0.7402621110768066,14.673317907076129,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_CALM,-0.013124991091073367,0,BEAR_OPTIMIZED,1,0.5,-2.819580394351257,16.263545347744493,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_CALM,-0.0012,0,BEAR_OPTIMIZED,1,0.5,-0.6988685602187412,13.215096010253681,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_VOLATILE,-0.05176175433780807,0,HARD_STOP,1,0.5,-1.6528213534584422,25.378039816849494,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_VOLATILE,0.04012220805570852,1,BEAR_OPTIMIZED,1,0.5,0.4007587715431108,17.661146935090095,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_VOLATILE,-0.06799401726448509,0,HARD_STOP,1,0.5,0.018958596465810246,9.95049407484144,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_VOLATILE,0.010482126339668475,1,BEAR_OPTIMIZED,1,0.5,2.1681179442136123,34.30961849152067,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_VOLATILE,0.034599525673074984,1,BEAR_OPTIMIZED,1,0.5,2.0349699181685863,1000.0,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_VOLATILE,-0.012774218006374925,0,BEAR_OPTIMIZED,1,0.5,1.3236091209526135,34.30961849152067,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_VOLATILE,-0.005510334692680939,0,BEAR_OPTIMIZED,1,0.5,1.09271803464186,17.477289894470246,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_VOLATILE,0.013505925357399341,1,BEAR_OPTIMIZED,1,0.5,0.645325572801618,11.98836327208552,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_VOLATILE,-0.022642514997154216,0,BEAR_OPTIMIZED,1,0.5,-1.4396109335207354,7.881437168473105,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_VOLATILE,-0.054454377717348755,0,HARD_STOP,1,0.5,-1.4470560897483056,10.799740865563992,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_VOLATILE,-0.010416480807948457,0,BEAR_OPTIMIZED,1,0.5,-0.4751102687636916,10.670085478365438,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_VOLATILE,-0.010656242067843678,0,BEAR_OPTIMIZED,1,0.5,0.13443920290590466,10.188520034814825,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_VOLATILE,-0.051200000000000044,0,HARD_STOP,1,0.5,0.7773167641870862,29.858449845636827,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_VOLATILE,-0.0040409021074574655,0,BEAR_OPTIMIZED,1,0.5,0.6504559482982034,34.30961849152067,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_VOLATILE,0.03183306763807323,1,BEAR_OPTIMIZED,1,0.5,-0.143283075005946,1000.0,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_VOLATILE,-0.0012,0,BEAR_OPTIMIZED,1,0.5,0.4419387221901208,34.30961849152067,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_VOLATILE,0.04758048500737897,1,BEAR_OPTIMIZED,1,0.5,-0.716618962238655,34.30961849152067,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_CALM,-0.012499513682534123,0,BEAR_OPTIMIZED,1,0.5,0.10350570677684506,21.11886940001738,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_CALM,0.04153504456720789,1,BEAR_OPTIMIZED,1,0.5,0.06327122042022293,34.30961849152067,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_CALM,-0.022647868819125637,0,BEAR_OPTIMIZED,3,0.5,0.7760997808972001,25.77790593207468,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_CALM,-0.0460548736711506,0,BEAR_OPTIMIZED,1,0.5,-1.1097087483865142,11.28932736006739,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_CALM,-0.025925420101972983,0,BEAR_OPTIMIZED,1,0.5,-0.1514553739622339,5.66819769282987,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_CALM,-0.027725038269404666,0,BEAR_OPTIMIZED,1,0.5,-0.9940990564837908,5.277022650730585,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_CALM,-0.006818068955897004,0,BEAR_OPTIMIZED,1,0.5,-0.45983077269236516,5.004125347129195,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_CALM,-0.004175959545133522,0,BEAR_OPTIMIZED,1,0.5,0.5264528861484578,4.961156997313173,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_CALM,0.05308580089025781,1,BEAR_OPTIMIZED,1,0.5,1.102979191718954,5.279643200120275,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_CALM,0.004220040938325155,1,BEAR_OPTIMIZED,1,0.5,0.8697858748641152,5.255684207369731,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_CALM,-0.00928623368985173,0,BEAR_OPTIMIZED,3,0.5,1.0808168075018534,4.8965538010299365,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_CALM,0.0263229874987446,1,BEAR_OPTIMIZED,1,0.5,1.8442299651595144,5.970209197991176,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_CALM,0.020076544652648166,1,BEAR_OPTIMIZED,1,0.5,1.097772998451693,5.5176292044361235,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_CALM,-0.021372862546834924,0,BEAR_OPTIMIZED,3,0.5,0.860023726661001,5.118981150585658,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_CALM,0.07455750839256611,1,BEAR_OPTIMIZED,1,0.5,0.3857731948907433,7.502927258947013,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_CALM,0.050082032044316584,1,BEAR_OPTIMIZED,1,0.5,-1.130982997980728,5.651219451437195,PRICE,TRAIN,2021-12
CMIN3.SA,BEAR_VOLATILE,0.07485647736443254,1,BEAR_OPTIMIZED,1,0.5,-0.1679366361230972,11.770791193502316,PRICE,TRAIN,2021-12
CMIN3.SA,BULL_CALM,0.09836695318491903,1,END_CLOSED,12,0.5,-0.8902823220825096,17.3928384927453,PRICE,TEST,2021-12
CPFE3.SA,SIDEWAYS_CALM,-0.003925692869124385,0,TIME_STOP,20,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
CPFE3.SA,BEAR_VOLATILE,-0.051200000000000044,0,HARD_STOP,4,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
CPFE3.SA,SIDEWAYS_VOLATILE,0.03003808291878416,1,SIGNAL,9,0.5,0.8282305864240692,1000.0,PRICE,TRAIN,2021-12
CPFE3.SA,BEAR_VOLATILE,0.03493247340169212,1,BEAR_OPTIMIZED,1,0.5,0.015508430682727734,5.89127704793992,PRICE,TEST,2021-12
CPFE3.SA,BEAR_VOLATILE,-0.027740048831249385,0,TIME_STOP,11,0.5,-1.8088695034084874,4.144362032280116,PRICE,TEST,2021-12
CPLE6.SA,BULL_CALM,-0.019432967168952063,0,TIME_STOP,14,0.5,0.7501803839935718,1000.0,PRICE,TRAIN,2021-12
CPLE6.SA,BULL_CALM,0.00880000000000001,1,STOP_TECNICO,15,0.5,-1.2358683614593642,29.16231753223025,PRICE,TRAIN,2021-12
CPLE6.SA,BULL_VOLATILE,-0.017200026004976186,0,TIME_STOP,12,0.5,-1.7024667598679863,19.79336795161514,PRICE,TRAIN,2021-12
CPLE6.SA,BULL_CALM,-0.013152171579305948,0,TIME_STOP,11,0.5,-2.8323164108332755,3.9572605314127203,PRICE,TRAIN,2021-12
CPLE6.SA,BULL_CALM,0.00880000000000001,1,STOP_TECNICO,40,0.5,0.28324150113512775,3.720566630768743,PRICE,TRAIN,2021-12
CPLE6.SA,BULL_VOLATILE,-0.008446353558846618,0,TIME_STOP,15,0.5,0.816939441699446,6.480633539886135,PRICE,TRAIN,2021-12
CPLE6.SA,SIDEWAYS_CALM,-0.008477996235662831,0,TIME_STOP,14,0.5,0.68305295871007,7.680162344524728,PRICE,TRAIN,2021-12
CPLE6.SA,SIDEWAYS_CALM,-0.008499246479550603,0,TIME_STOP,49,0.5,0.1193926323114851,8.538619038426344,PRICE,TRAIN,2021-12
CPLE6.SA,SIDEWAYS_CALM,-0.057412908321517485,0,HARD_STOP,8,0.5,-0.12061046068258735,3.2708607966682317,PRICE,TRAIN,2021-12
CPLE6.SA,SIDEWAYS_VOLATILE,-0.07722331701634846,0,HARD_STOP,10,0.5,0.004491302559974163,4.602220377037837,PRICE,TRAIN,2021-12
CPLE6.SA,BEAR_VOLATILE,0.023453369202260356,1,BEAR_OPTIMIZED,1,0.5,1.2114537531170064,7.90447718427192,PRICE,TRAIN,2021-12
CPLE6.SA,BULL_CALM,-0.02350961238876461,0,TIME_STOP,11,0.5,-0.5642280128120913,1.6908454224671023,PRICE,TEST,2021-12
CPLE6.SA,BULL_CALM,-0.051200000000000044,0,HARD_STOP,9,0.5,0.5783824017535398,2.7776760425334737,PRICE,TEST,2021-12
CPLE6.SA,SIDEWAYS_VOLATILE,0.007359267466038412,1,END_CLOSED,7,0.5,1.3103854425519896,4.31264539789307,PRICE,TEST,2021-12
CSAN3.SA,SIDEWAYS_CALM,-0.015446625015068792,0,TIME_STOP,12,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
CSAN3.SA,SIDEWAYS_VOLATILE,-0.055847408475110626,0,HARD_STOP,9,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
CSAN3.SA,BEAR_VOLATILE,0.11233271238326967,1,BEAR_OPTIMIZED,9,0.5,1.1547005383792344,1000.0,PRICE,TRAIN,2021-12
CSAN3.SA,BULL_VOLATILE,-0.01994992822577448,0,SIGNAL,1,0.5,0.8839798289212256,1000.0,PRICE,TRAIN,2021-12
CSAN3.SA,BEAR_CALM,-0.01438051888973315,0,STOP_TECNICO,1,0.5,1.0381684309183945,14.83999266843308,PRICE,TRAIN,2021-12
CSAN3.SA,BEAR_CALM,-0.07627508952396081,0,HARD_STOP,3,0.5,0.2562036466223167,11.319120722856669,PRICE,TRAIN,2021-12
CSNA3.SA,BULL_VOLATILE,-0.031879477914879016,0,STOP_TECNICO,27,0.5,1.2645523208584197,1000.0,PRICE,TRAIN,2021-12
CSNA3.SA,SIDEWAYS_VOLATILE,-0.05119999999999993,0,HARD_STOP,1,0.5,-0.10555789001309678,1000.0,PRICE,TRAIN,2021-12
CSNA3.SA,BULL_VOLATILE,-0.10293227640319494,0,HARD_STOP,12,0.5,-0.7567632119299303,1000.0,PRICE,TRAIN,2021-12
